name,province,city,address,phone_number,website
کتابخانه مدرسه علمیه خواهران ثامن الحجج علیه السلام پارس آباد,اردبیل,پارس آباد,پارس آباد- خیابان امام خمینی (ره)- میدان سپاه- جنب دارالقرآن مهدی,04532724400 ( داخلی  ),http://
