Library Name,Province,City,Address                                                             ,Phone No.,Website
کتابخانه مدرسه علمیه خواهران صدیقه کبری (س) گلپایگان,اصفهان,گلپایگان,گلپایگان- بعد از میدان معلم- جنب پمپCNG,03157471044 ( داخلی  ),http://
