name,province,city,address,phone_number,website,url
کتابخانه مدیریت بحران (کتابخانه های سازمان فرهنگی هنری شهرداری تهران),تهران,تهران,تهران - انتهای بزرگراه جلال آل احمد- نرسیده به بزرگراه آیت اله اشرفی اصفهانی- نبش خیابان نهم شمالی- سازمان پیشگیری و مدیریت بحران شهر تهران.,44244040-021 ( داخلی  ),http://tlib.ir,https://lib.ir/fa/library/637/کتابخانه-مدیریت-بحران-کتابخانه-های-سازمان-فرهنگی-هنری-شهرداری-تهران/search/
كتابخانه مرتضوى (آستان قدس رضوی ع),کرمان,رفسنجان,رفسنجان - بلوار آیت الله طالقاني - چهارراه اميركبير.,34259751-034 ( داخلی  ),http://aqlibrary.org/libraries/lib30.aspx,https://lib.ir/fa/library/165/كتابخانه-مرتضوى-آستان-قدس-رضوی-ع/search/
كتابخانه مروج (آستان قدس رضوی ع),یزد,يزد,يزد - خيابان شهيد چمران - كتابخانه مروج.,36231112-035 ( داخلی  ),http://aqlibrary.org/libraries/lib29.aspx,https://lib.ir/fa/library/146/كتابخانه-مروج-آستان-قدس-رضوی-ع/search/
کتابخانه، مرکز اسناد و مدارک علمی پژوهشگاه حوزه و دانشگاه,قم,قم,دفتر قم مقدسه - شهرك پرديسان - بلوار دانشگاه - جنب دانشگاه آزاد اسلامى. دفتر تهران - خيابان انقلاب اسلامی - نرسيده به وصال شيرازی - كوچه اسكو - پلاك4 .,02532111301 ( داخلی  ),http://www.lib.rihu.ac.ir,https://lib.ir/fa/library/120/کتابخانه-مرکز-اسناد-و-مدارک-علمی-پژوهشگاه-حوزه-و-دانشگاه/search/
كتابخانه مركز اسناد و مركز دائرة المعارف بزرگ اسلامى,تهران,تهران,تهران - خيابان نياوران- كاشانك نرسيده به خيابان آجودانيه.,22297626-021 ( داخلی  ),http://cgie.org.ir,https://lib.ir/fa/library/184/كتابخانه-مركز-اسناد-و-مركز-دائرة-المعارف-بزرگ-اسلامى/search/
كتابخانه مركز آموزش عالی ثامن الحجج (ع),خراسان رضوی,مشهد,مشهد مقدس- بلوار دانشجو - نبش دانشجوی 33 - مركز آموزش عالی ثامن الحجج (ع),38924330-051 ( داخلی  ),http://samen.te.cfu.ac.ir,https://lib.ir/fa/library/495/كتابخانه-مركز-آموزش-عالی-ثامن-الحجج-ع/search/
كتابخانه مركز آموزش عالی دانشور نيشابور (دانشگاه فرهنگيان),خراسان رضوی,نيشابور,نیشابور- بلوار جمهوری اسلامی – مركز آموزش عالی دانشور.,42226068-42217550-42226209-051 ( داخلی  ),http://tmd.te.cfu.ac.ir,https://lib.ir/fa/library/296/كتابخانه-مركز-آموزش-عالی-دانشور-نيشابور-دانشگاه-فرهنگيان/search/
كتابخانه مركز آموزشی، درمانی، روانپزشكی رازی,تهران,تهران,شهرری – امین آباد- مركز آموزشی، درمانی،روانپزشكی رازی.,33401603-021 ( داخلی  ),http://razi.uswr.ac.ir,https://lib.ir/fa/library/441/كتابخانه-مركز-آموزشی-درمانی-روانپزشكی-رازی/search/
کتابخانه مرکز بررسی های اسلامی قم,قم,قم,قم مقدسه - شهرک پردیسان - بلوار دانشگاه - بلوار سلمان – خیابان شهید کوچکی زاده – خیابان شهید مخلصی - کتابخانه مرکز بررسی های اسلامی,37741423-025 ( داخلی  ),http://iscq.ir,https://lib.ir/fa/library/578/کتابخانه-مرکز-بررسی-های-اسلامی-قم/search/
کتابخانه مرکز بین المللی آموزش زبان فارسی دانشگاه تهران,تهران,تهران,تهران- خیابان ولی عصر- ایستگاه پسیان- موسسه لغتنامه دهخدا و مرکز بین المللی آموزش زبان فارسی- شماره 3011 .,22719495 ( داخلی  ),http://icps.ut.ac.ir/shahidi%20library.html,https://lib.ir/fa/library/533/کتابخانه-مرکز-بین-المللی-آموزش-زبان-فارسی-دانشگاه-تهران/search/
کتابخانه مرکز پژوهش متالورژی رازی,تهران,تهران,تهران - كیلومتر ۲۱ جاده مخصوص كرج - ورودی شهر قدس - خیابان فرنان - انتهای خیابان - پلاک ۸ - مركز پژوهش متالورژی رازی.,46831570-021 ( داخلی 371 ),http://lib.razi-center.net/simwebclt/WebAccess/SimwebPortal.dll,https://lib.ir/fa/library/600/کتابخانه-مرکز-پژوهش-متالورژی-رازی/search/
کتابخانه مركز پژوهش های اسلامی و دانشكده صدا و سيما,قم,قم,قم مقدسه – بلوار امین (ص) – صدا و سیما – مركز پژوهشهای اسلامی صدا و سیما.,32920077-025 ( داخلی  ),http://lib.iriblib.ir,https://lib.ir/fa/library/104/کتابخانه-مركز-پژوهش-های-اسلامی-و-دانشكده-صدا-و-سيما/search/
كتابخانه مركز پژوهشی دائرة المعارف علوم عقلی اسلامى,قم,قم,قم مقدسه - شهرك پرديسان - شعبه 2 موسسه آموزشي و پژوهشي امام خميني (ره)- مركز پژوهشي دائرةالمعارف علوم عقلي اسلامى.,02532113739 ( داخلی  ),http://dmaaref.iki.ac.ir,https://lib.ir/fa/library/318/كتابخانه-مركز-پژوهشی-دائرة-المعارف-علوم-عقلی-اسلامى/search/
كتابخانه مركز تحقيقات امام علی علیه السلام,تهران,تهران,تهران - خیابان کریمخان - بین خیابان شهید قرنی و ایرانشهر - پلاک 178 .,88317196-021 ( داخلی  ),http://imamali.ac.ir,https://lib.ir/fa/library/109/كتابخانه-مركز-تحقيقات-امام-علی-علیه-السلام/search/
كتابخانه مركز تحقيقات آموزش و پرورش,قم,قم,قم مقدسه - گلزار شهدا – جنب هنرستان شهيد رجايى- مركز تحقيقات آموزش و پرورش.,37737766-025 ( داخلی  ),http://,https://lib.ir/fa/library/180/كتابخانه-مركز-تحقيقات-آموزش-و-پرورش/search/
کتابخانه مرکز تحقیقات بین المللی بیابان دانشگاه تهران,تهران,تهران,تهران- بلوار کشاورز- خیابان قدس- نبش کوچه شاهد- پلاک37- طبقه چهارم- مرکز تحقیقات بین المللی بیابان.,88971717-88973295 ( داخلی  ),http://desert.ut.ac.ir,https://lib.ir/fa/library/540/کتابخانه-مرکز-تحقیقات-بین-المللی-بیابان-دانشگاه-تهران/search/
کتابخانه مرکز تحقیقات‌ بیوشیمی‌- بیوفیزیک‌ دانشگاه تهران,تهران,تهران,تهران - دانشگاه تهران - ساختمان مركز تحقيقات بيوشيمي - بيوفيزيك.,66491147، 61113375 ( داخلی  ),http://ibb.ut.ac.ir,https://lib.ir/fa/library/538/کتابخانه-مرکز-تحقیقات-بیوشیمی--بیوفیزیک-دانشگاه-تهران/search/
کتابخانه مرکز تحقیقات رایانه ای حوزه علمیه اصفهان,اصفهان,اصفهان,اصفهان - خیابان شهید مطهری-ابتدای خیابان اردیبهشت جنوبی - مرکز تحقیقات رایانه ای حوزه علمیه اصفهان.,38137-031 ( داخلی 114 ),http://hozeh.org,https://lib.ir/fa/library/334/کتابخانه-مرکز-تحقیقات-رایانه-ای-حوزه-علمیه-اصفهان/search/
كتابخانه مرکز تحقیقات و آموزش كشاورزی و منابع طبیعی,قم,قم,قم - بلوار غدیر- جنب بوستان علوی - ساختمام سازمان جهاد کشاورزی - طبقه اول.,32126699-025 ( داخلی  ),http://qom.areo.ir,https://lib.ir/fa/library/390/كتابخانه-مرکز-تحقیقات-و-آموزش-كشاورزی-و-منابع-طبیعی/search/
کتابخانه مرکز علمی کاربردی معماری و شهرسازی شیخ بهایی (کتابخانه های سازمان فرهنگی هنری شهرداری تهران),تهران,تهران,تهران - بزرگراه نواب صفوی- بالاتر از میدان حق شناس- نبش خیابان جوانمرد- ساختمان دماوند۹,55433257-021 ( داخلی  ),http://tlib.ir,https://lib.ir/fa/library/636/کتابخانه-مرکز-علمی-کاربردی-معماری-و-شهرسازی-شیخ-بهایی-کتابخانه-های-سازمان-فرهنگی-هنری-شهرداری-تهران/search/
كتابخانه مركز ملی جهانی شدن,تهران,تهران,تهران ـ خیابان سعادت آباد ـ خیابان هجدهم غربي ـ پلاك 17 .,22073024-021 ( داخلی  ),http://globalization.ir,https://lib.ir/fa/library/402/كتابخانه-مركز-ملی-جهانی-شدن/search/
کتابخانه مرکزی آستان قدس رضوی,خراسان رضوی,مشهد,حرم مطهر ، بست شیخ طوسی کتابخانه مرکزی,05132210018 ( داخلی 3370 ),http://www.razavi.aqr.ir,https://lib.ir/fa/library/122/کتابخانه-مرکزی-آستان-قدس-رضوی/search/
كتابخانه مركزی آستان قدس رضوی (ع) - تالار جوانان پسر,خراسان رضوی,مشهد,مشهد مقدس - حرم مطهر امام رضا علیه السلام - بست شيخ طوسی - سازمان كتابخانه ها، موزه ها و مركز اسناد آستان قدس رضوی (ع).,8-32232004-051 ( داخلی  ),http://aqlibrary.org/about/centerlib.aspx,https://lib.ir/fa/library/128/كتابخانه-مركزی-آستان-قدس-رضوی-ع--تالار-جوانان-پسر/search/
كتابخانه مركزی آستان قدس رضوی (ع) - تالار جوانان دختر,خراسان رضوی,مشهد,مشهد مقدس - حرم مطهر امام رضا علیه السلام - بست شيخ طوسی - سازمان كتابخانه ها، موزه ها و مركز اسناد آستان قدس رضوی (ع).,8-32232004-051 ( داخلی  ),http://aqlibrary.org/about/centerlib.aspx,https://lib.ir/fa/library/127/كتابخانه-مركزی-آستان-قدس-رضوی-ع--تالار-جوانان-دختر/search/
كتابخانه مركزی آستان قدس رضوی (ع) - تالار قفسه باز آقايان,خراسان رضوی,مشهد,مشهد مقدس - حرم مطهر امام رضا علیه السلام - بست شيخ طوسي - سازمان كتابخانه ها، موزه ها و مركز اسناد آستان قدس رضوي (ع).,8-32232004-051 ( داخلی  ),http://aqlibrary.org/about/centerlib.aspx,https://lib.ir/fa/library/130/كتابخانه-مركزی-آستان-قدس-رضوی-ع--تالار-قفسه-باز-آقايان/search/
كتابخانه مركزی آستان قدس رضوی (ع) - تالار قفسه باز بانوان,خراسان رضوی,مشهد,مشهد مقدس - حرم مطهر امام رضا علیه السلام - بست شيخ طوسي - سازمان كتابخانه ها، موزه ها و مركز اسناد آستان قدس رضوي (ع).,8-32232004-051 ( داخلی  ),http://aqlibrary.org/about/centerlib.aspx,https://lib.ir/fa/library/131/كتابخانه-مركزی-آستان-قدس-رضوی-ع--تالار-قفسه-باز-بانوان/search/
كتابخانه مركزی آستان قدس رضوی (ع) - تالار نوجوان پسر,خراسان رضوی,مشهد,مشهد مقدس - حرم مطهر امام رضا علیه السلام - بست شيخ طوسي - سازمان كتابخانه ها، موزه ها و مركز اسناد آستان قدس رضوى.,8-32232004-051 ( داخلی  ),http://aqlibrary.org/about/centerlib.aspx,https://lib.ir/fa/library/134/كتابخانه-مركزی-آستان-قدس-رضوی-ع--تالار-نوجوان-پسر/search/
كتابخانه مركزی آستان قدس رضوی (ع) - تالار نوجوان دختر,خراسان رضوی,مشهد,مشهد مقدس - حرم مطهر امام رضا علیه السلام - بست شيخ طوسي - سازمان كتابخانه ها، موزه ها و مركز اسناد آستان قدس رضوى (ع).,8-32232004-051 ( داخلی  ),http://aqlibrary.org/about/centerlib.aspx,https://lib.ir/fa/library/135/كتابخانه-مركزی-آستان-قدس-رضوی-ع--تالار-نوجوان-دختر/search/
كتابخانه مركزی آستان قدس رضوی (ع) - گردش و امانت آقايان,خراسان رضوی,مشهد,مشهد مقدس - حرم مطهر امام رضا علیه السلام - بست شيخ طوسي - سازمان كتابخانه ها، موزه ها و مركز اسناد آستان قدس رضوي (ع).,8-32232004-051 ( داخلی  ),http://aqlibrary.org/about/centerlib.aspx,https://lib.ir/fa/library/132/كتابخانه-مركزی-آستان-قدس-رضوی-ع--گردش-و-امانت-آقايان/search/
كتابخانه مركزی آستان قدس رضوی (ع) - گردش و امانت بانوان,خراسان رضوی,مشهد,مشهد مقدس - حرم مطهر امام رضا علیه السلام - بست شيخ طوسي - سازمان كتابخانه ها، موزه ها و مركز اسناد آستان قدس رضوي (ع ).,8-32232004-051 ( داخلی  ),http://aqlibrary.org/about/centerlib.aspx,https://lib.ir/fa/library/133/كتابخانه-مركزی-آستان-قدس-رضوی-ع--گردش-و-امانت-بانوان/search/
كتابخانه مركزی امام جعفر صادق (ع),سیستان و بلوچستان,زاهدان,زاهدان - خیابان آزادی - جنب دفتر امام جمعه - حوزه علمیه امام جعفر صادق(ع).,33322711-054 ( داخلی  ),http://,https://lib.ir/fa/library/497/كتابخانه-مركزی-امام-جعفر-صادق-ع/search/
كتابخانه مركزی امور تربيتي قزوين,قزوین,قزوين,قزوین - خیابان آیت الله طالقانی - خیابان دارایی - ساختمان شهید چگینی - جنب دارالقرآن عترت.,33222314-028 ( داخلی  ),http://,https://lib.ir/fa/library/283/كتابخانه-مركزی-امور-تربيتي-قزوين/search/
