Library Name,Province,City,Address                                                             ,Phone No.,Website
کتابخانه مدرسه علمیه خواهران حضرت زینب (س) امیدیه,خوزستان,امیدیه,امیدیه- پشت بازارمهاجرین- كوچه زینبیه-  روبروی خوابگاه دانشجویی.,061526520330 ( داخلی  ),http://
