name,province,city,address,phone_number,website,url
كتابخانه عمومی ملا شفیع ارسنجانی,فارس,ارسنجان,ارسنجان - خیابان سعیدیه.,43522408-071 ( داخلی  ),http://farspl.ir,https://lib.ir/fa/library/227/كتابخانه-عمومی-ملا-شفیع-ارسنجانی/search/
