name,province,city,address,phone_number,website
کتابخانه مدرسه علمیه خواهران فاطمیه (س) پیشوا,تهران,پیشوا,پیشوا- خیابان امام- خیابان كارگر- روبروی تربیت معلم,021367269559 ( داخلی  ),http://
