Library Name,Province,City,Address                                                             ,Phone No.,Website
كتابخانه حوزه علمیه الزهراء (س) بروجن,چهار محال و بختیاری,بروجن,بروجن – بلوار ملت – خیابان قرنی- مدرسه الزهراء(س).,34226675-038 ( داخلی  ),http://
