Library Name,Province,City,Address                                                             ,Phone No.,Website
كتابخانه عمومی حکیم مدرس زنوزی,آذربایجان شرقی,زنوز,مرند، شهر زنوز. خيابان امام خمینی (ره)، روبروي مسجد جامع.,42123060-041 ( داخلی  ),http://tabrizpl.ir
