name,province,city,address,phone_number,website
كتابخانه عمومی خسرو شهر,آذربایجان شرقی,خسرو شهر,تبریز - خسرو شهر - اول كوي پاسداران - روبروي تربيت بدني - پلاك 1.,32442216-041 ( داخلی  ),http://tabrizpl.ir
