Library Name,Province,City,Address                                                             ,Phone No.,Website
کتابخانه مدرسه علمیه خواهران فاطمیه (س) نقده,آذربایجان غربی,نقده,نقده- زمین های 53 هکتاری- خیابان مرصاد- جنب مسجد نبی اکرم (ص),0445677771 ( داخلی  ),http://
