Library Name,Province,City,Address                                                             ,Phone No.,Website
کتابخانه مرکزی دانشگاه یاسوج (محمد بهمن بیگی),کهگیلویه و بویراحمد,یاسوج,یاسوج – روبوری ترمینال قدیم (سیزده آبان)- خیابان دانشجو – دانشگاه یاسوج کتابخانه مرکزی محمد بهمن بیگی,7431001420 ( داخلی  ),http://yu.ac.ir
