Library Name,Province,City,Address                                                             ,Phone No.,Website
كتابخانه امام صادق (ع) زابل,سیستان و بلوچستان,زابل,زابل - خیابان طالقانی – جنب مسجد مرحوم شریفی - حوزه علمیه امام صادق علیه السلام.,32222627-054 ( داخلی  ),http://yasenarges.ir
