name,province,city,address,phone_number,website
كتابخانه مدرسه علمیه خواهران كوثر,همدان,تویسرکان,تویسركان - میدان دفاع مقدس - جنب دفتر امام جمعه – روبروی پارك نبوت - مدرسه علمیه كوثر.,34923101-081 ( داخلی  ),http://kosar-toysarkan.womenhc.com
