name,province,city,address,phone_number,website,url
کتابخانه مدرسه علمیه خواهران فاطمیه (س) صومعه سرا,گیلان,صومعه سرا,صومعه سرا- خیاباى آیت الله طالقانی- روبروی فلکه عربان,01344323350 ( داخلی  ),http://,https://lib.ir/fa/library/698/کتابخانه-مدرسه-علمیه-خواهران-فاطمیه-س-صومعه-سرا/search/
