name,province,city,address,phone_number,website,url
کتابخانه مدرسه علمیه خواهران فاطمه (س) سقز,کردستان,سقز,سقز- شهرك دانشگاه- خیابان شهید مظهر- روبه روی خانه سالمندان مهر,08736224508 ( داخلی  ),http://,https://lib.ir/fa/library/715/کتابخانه-مدرسه-علمیه-خواهران-فاطمه-س-سقز/search/
