Library Name,Province,City,Address                                                             ,Phone No.,Website
كتابخانه امام رضا (ع) (آستان قدس رضوی),خراسان رضوی,روشناوند گناباد,شهرستان گناباد - شهر روشناوند - بلوار امام رضا (ع) - حسینیه و کتابخانه امام رضا (ع),57473070-051 ( داخلی  ),https://library.razavi.ir/aqlibraries
