name,province,city,address,phone_number,website,url
كتابخانه عمومی علامه طباطبایی,زنجان,ابهر,ابهر- خيابان طالقاني جنوبى- روبروي فرماندارى- كوچه ارشاد - كتابخانه عمومي علامه طباطبائى.,35278163-024 ( داخلی  ),http://abharpl.ir,https://lib.ir/fa/library/368/كتابخانه-عمومی-علامه-طباطبایی/search/
