name,province,city,address,phone_number,website,url
كتابخانه عمومی شهید مطهری,اصفهان,فولاد شهر,لنجان - كوچه صبا - جنب مسجد امام سجاد (ع).,32622028-031 ( داخلی  ),http://isfahanpl.ir,https://lib.ir/fa/library/238/كتابخانه-عمومی-شهید-مطهری/search/
