Library Name,Province,City,Address                                                             ,Phone No.,Website
كتابخانه مدرسه علمیه خواهران الزهراء (س),اصفهان,مباركه,مباركه - خیابان بسیج جنوبی - كوچه شهید عبدیان - مجتمع فرهنگی الزهرا (س).,35267701-031 ( داخلی  ),http://lib.whc.ir
