Library Name,Province,City,Address                                                             ,Phone No.,Website
کتابخانه مدرسه علمیه خواهران الزهرا (س) شهر بابک,کرمان,شهربابک,شهربابک- خیابان پاسداران-  انتهای بلوار کوثر- کوی پرستار2,03434131865 ( داخلی  ),http://
