Library Name,Province,City,Address                                                             ,Phone No.,Website
کتابخانه مدرسه علمیه خواهران فاطمة الزهراء (س) گله دار,فارس,گله دار,گله دار- بخش گله دار- جنب بانك انصارالمجاهدین,07152854405 ( داخلی  ),http://
