Library Name,Province,City,Address                                                             ,Phone No.,Website
كتابخانه عمومی نائين,اصفهان,نائين,نایین – پشت مصلی – ابتدای خیابان رسالت.,46253552-031 ( داخلی  ),http://isfahanpl.ir
