name,province,city,address,phone_number,website
كتابخانه مدرسه علمیه خواهران الزهراء (س),تهران,واوان,واوان - فاز 2 - خیابان شهید رجایی - نبش كوچه 50 شرقی - پلاك 47.,56173232-021 ( داخلی  ),http://lib.whc.ir
