name,province,city,address,phone_number,website,url
كتابخانه عمومی زرين شهر,اصفهان,زرين شهر,زرین شهر- خیابان آیت ا.. كاشانی - فرهنگسرای شهرداری.,32222737-031 ( داخلی  ),http://isfahanpl.ir,https://lib.ir/fa/library/220/كتابخانه-عمومی-زرين-شهر/search/
