Library Name,Province,City,Address                                                             ,Phone No.,Website
كتابخانه عمومی شهید نواب صفوی,لرستان,نورآباد,دلفان- نورآباد- میدان بعثت- كتابخانه عمومی شهید نواب صفوی.,32741038-066 ( داخلی  ),http://navabpubliclib.blogfa.com
