Library Name,Province,City,Address                                                             ,Phone No.,Website
کتابخانه پردیس بین الملل كیش دانشگاه تهران,هرمزگان,كیش,جزيره كيش - بلوار ميرمهنا - ابتدای نيايش - پرديس بين المللی كيش دانشگاه تهران.,44430055-076 ( داخلی  ),http://kishlib.ut.ac.ir
