Library Name,Province,City,Address                                                             ,Phone No.,Website
كتابخانه عمومی شهید آیت الله مطهری (ره),فارس,نورآباد ممسنى,ممسنی - نورآباد - بلوار هفت تیر - منطقه انتظامی.,44222899-071 ( داخلی  ),http://farspl.ir
