name,province,city,address,phone_number,website
کتابخانه مدرسه علمیه خواهران کوثر (س) زاویه,مرکزی,زاویه,زاویه- خیابان آسیا بك- خیابان بسیج- کوی شهید محمد رستگاری,08645228088 ( داخلی  ),http://
