Library Name,Province,City,Address                                                             ,Phone No.,Website
كتابخانه عمومی باقر العلوم (ع),خراسان رضوی,چناران,چناران - ابتدای بلوار طالقانی – جنب پارك ملت - كتابخانه باقر العلوم علیه السّلام.,46123055-051 ( داخلی  ),http://Chenaran-lib.bligfa.com
