Library Name,Province,City,Address                                                             ,Phone No.,Website
كتابخانه عمومی هريس,آذربایجان شرقی,هريس,هریس - ميدان 72 تن - خيابان انقلاب - كوچه كتابخانه.,43432189-041 ( داخلی  ),http://tabrizpl.ir
