name,province,city,address,phone_number,website,url
كتابخانه عمومی قاضی جهان,آذربایجان شرقی,قاضي جهان,آذر شهر - قاضي جهان - خيابان امام خميني (ره) - جنب پايگاه شهيد مطهرى.,34566888-041 ( داخلی  ),http://tabrizpl.ir,https://lib.ir/fa/library/316/كتابخانه-عمومی-قاضی-جهان/search/
