Library Name,Province,City,Address                                                             ,Phone No.,Website
كتابخانه عمومی الغدیر,گلستان,مزرعه كتول,علي آباد كتول – روستاي مزرعه كتول- خيابان اصلي – جنب داروخانه.,34572752-017 ( داخلی  ),http://golestanpl.ir
