name,province,city,address,phone_number,website,url
كتابخانه عمومی امیر كبیر,گلستان,كردكوی,كردكوی - خیابان شهید بهشتی - جنب فروشگاه فرهنگیان - روبروی بانك ملی.,34342550-0173 ( داخلی  ),http://amirkabirkordkuy.blogfa.com,https://lib.ir/fa/library/397/كتابخانه-عمومی-امیر-كبیر/search/
كتابخانه عمومی شهید ربانی بندر گز,گلستان,كردكوی,كردكوى - بخش درگز - خيابان شهيد ربانى.,3422119-017 ( داخلی  ),http://ketab2119.blogfa.com,https://lib.ir/fa/library/188/كتابخانه-عمومی-شهید-ربانی-بندر-گز/search/
