Library Name,Province,City,Address                                                             ,Phone No.,Website
کتابخانه مدرسه علمیه خواهران کوثر (س) خرمشهر,خوزستان,خرمشهر,خرمشهر- كوی شاه عباس-  روبروی دانشگاه آزاد- مسجد آیت الله خامنه ای,06153543431 ( داخلی  ),http://
