Library Name,Province,City,Address                                                             ,Phone No.,Website
کتابخانه مدرسه علمیه خواهران کریمه اهلبیت (س) خوانسار,اصفهان,خوانسار,خوانسار- بلوار معلم- پشت اداره اوقاف و امور خیریه- كوچه گلشن,03157233771 ( داخلی  ),http://
