name,province,city,address,phone_number,website
كتابخانه عمومی هشترود (برادران),آذربایجان شرقی,هشترود,هشترود - خيابان امام خميني - جنب بيمه ايران.,52622044-041 ( داخلی  ),http://tabrizpl.ir
